dataset,encoding,algorithm,depth,mean_accuracy,std_accuracy,mean_auc,std_auc,mean_train_time,mean_pred_time,cv_scores,best_params,features_used,avg_path_length,actual_depth,n_leaves,stability
Steel Plates Faults,target,RDT-TwoPass,3,0.8531669891076777,0.012105420547863307,0.8876209890759703,0.00923098856113592,1.2631336212158204,0.0003996372222900391,"[0.8560411311053985, 0.845360824742268, 0.8530927835051546, 0.8376288659793815, 0.8737113402061856]","{'max_depth': 3, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",3,3.0,3,8,1.0
Steel Plates Faults,target,sklearn-DT,3,0.8531669891076777,0.012105420547863307,0.8876209890759703,0.00923098856113592,0.3436257362365723,0.0,"[0.8560411311053985, 0.845360824742268, 0.8530927835051546, 0.8376288659793815, 0.8737113402061856]","{'ccp_alpha': 0.0, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2}",3,3.3843379701184957,3,4,1.0
Steel Plates Faults,target,OSDT,3,0.6532716720112368,0.001163348791840829,0.5,0.0,0.0002780437469482422,0.0,"[0.6529562982005142, 0.654639175257732, 0.654639175257732, 0.6520618556701031, 0.6520618556701031]","{'max_depth': 3, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",3,3.0,3,8,0.0
Steel Plates Faults,target,ConTree,3,0.8485278138499457,0.009193682198504052,0.8976715640619843,0.014427054963939815,2.23382773399353,0.0002056121826171875,"[0.8560411311053985, 0.8402061855670103, 0.8350515463917526, 0.8582474226804123, 0.8530927835051546]","{'max_depth': 3, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,3.0,-1,-1,0.0
Steel Plates Faults,target,ODT,5,0.9716680359367131,0.005379761594934462,0.9783168902306183,0.004108504542092608,1.235473108291626,0.0007251262664794922,"[0.9640102827763496, 0.9768041237113402, 0.9664948453608248, 0.9768041237113402, 0.9742268041237113]","{'max_depth': 5, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",5,5.0,5,32,0.0
Steel Plates Faults,target,RDT,5,0.9716680359367131,0.005379761594934462,0.9783168902306183,0.004108504542092608,1.8007822036743164,0.00020008087158203126,"[0.9640102827763496, 0.9768041237113402, 0.9664948453608248, 0.9768041237113402, 0.9742268041237113]","{'max_depth': 5, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",5,5.0,5,32,1.0
Steel Plates Faults,target,RDT-TwoPass,5,0.9716680359367131,0.005379761594934462,0.9783168902306183,0.004108504542092608,1.7328807830810546,0.00040192604064941405,"[0.9640102827763496, 0.9768041237113402, 0.9664948453608248, 0.9768041237113402, 0.9742268041237113]","{'max_depth': 5, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",5,5.0,5,32,1.0
Steel Plates Faults,target,sklearn-DT,5,0.9716680359367131,0.005379761594934462,0.9783168902306183,0.004108504542092608,0.4131021976470947,0.000598001480102539,"[0.9640102827763496, 0.9768041237113402, 0.9664948453608248, 0.9768041237113402, 0.9742268041237113]","{'ccp_alpha': 0.0, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",5,4.29005667181865,5,6,1.0
Steel Plates Faults,target,OSDT,5,0.6532716720112368,0.001163348791840829,0.5,0.0,0.000600433349609375,0.0,"[0.6529562982005142, 0.654639175257732, 0.654639175257732, 0.6520618556701031, 0.6520618556701031]","{'max_depth': 5, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",5,5.0,5,32,0.0
Steel Plates Faults,target,ConTree,5,0.9866058887446002,0.006797043299467773,0.9902026056645973,0.00519845992004734,299.8180245876312,0.0003986835479736328,"[0.9845758354755784, 0.9922680412371134, 0.9742268041237113, 0.9922680412371134, 0.9896907216494846]","{'max_depth': 5, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,5.0,-1,-1,0.0
Steel Plates Faults,target,ODT,7,1.0,0.0,1.0,0.0,1.5420541286468505,0.0008009910583496094,"[1.0, 1.0, 1.0, 1.0, 1.0]","{'max_depth': 7, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",7,7.0,7,128,0.0
Steel Plates Faults,target,RDT,7,1.0,0.0,1.0,0.0,2.033962059020996,0.0007132053375244141,"[1.0, 1.0, 1.0, 1.0, 1.0]","{'max_depth': 7, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",6,7.0,7,128,1.0
Steel Plates Faults,target,RDT-TwoPass,7,1.0,0.0,1.0,0.0,2.0728391647338866,0.0002002716064453125,"[1.0, 1.0, 1.0, 1.0, 1.0]","{'max_depth': 7, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",6,7.0,7,128,1.0
Steel Plates Faults,target,sklearn-DT,7,1.0,0.0,1.0,0.0,0.5016895294189453,0.0005904674530029297,"[1.0, 1.0, 1.0, 1.0, 1.0]","{'ccp_alpha': 0.0, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}",6,4.665121071612571,6,7,1.0
Steel Plates Faults,target,OSDT,7,0.6532716720112368,0.001163348791840829,0.5,0.0,0.0005964279174804687,0.0,"[0.6529562982005142, 0.654639175257732, 0.654639175257732, 0.6520618556701031, 0.6520618556701031]","{'max_depth': 7, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",7,7.0,7,128,0.0
Steel Plates Faults,target,ConTree,7,1.0,0.0,1.0,0.0,0.011700630187988281,0.0004059791564941406,"[1.0, 1.0, 1.0, 1.0, 1.0]","{'max_depth': 7, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,7.0,-1,-1,0.0
Steel Plates Faults,target,ODT,9,1.0,0.0,1.0,0.0,1.35938720703125,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",9,9.0,9,512,0.0
Steel Plates Faults,target,RDT,9,1.0,0.0,1.0,0.0,1.87770357131958,0.00039796829223632814,"[1.0, 1.0, 1.0, 1.0, 1.0]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",6,9.0,9,512,1.0
Steel Plates Faults,target,RDT-TwoPass,9,1.0,0.0,1.0,0.0,2.135075569152832,0.00020413398742675782,"[1.0, 1.0, 1.0, 1.0, 1.0]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",6,9.0,9,512,1.0
Steel Plates Faults,target,sklearn-DT,9,1.0,0.0,1.0,0.0,0.4738765716552734,0.00038199424743652345,"[1.0, 1.0, 1.0, 1.0, 1.0]","{'ccp_alpha': 0.0, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 2}",6,4.665121071612571,6,7,1.0
Steel Plates Faults,target,OSDT,9,0.6532716720112368,0.001163348791840829,0.5,0.0,0.00059661865234375,0.0,"[0.6529562982005142, 0.654639175257732, 0.654639175257732, 0.6520618556701031, 0.6520618556701031]","{'max_depth': 9, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",9,9.0,9,512,0.0
Steel Plates Faults,target,ConTree,9,1.0,0.0,1.0,0.0,0.0073070526123046875,0.000203704833984375,"[1.0, 1.0, 1.0, 1.0, 1.0]","{'max_depth': 9, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,9.0,-1,-1,0.0
