dataset,encoding,algorithm,depth,mean_accuracy,std_accuracy,mean_auc,std_auc,mean_train_time,mean_pred_time,cv_scores,best_params,features_used,avg_path_length,actual_depth,n_leaves,stability
Bank Marketing,target,ODT,7,0.7582021149040059,0.034362667974792545,0.8303888615617689,0.029699248700080304,1.014193058013916,0.0026054859161376955,"[0.7339901477832512, 0.7304075235109718, 0.8006272401433692, 0.7997311827956989, 0.7262544802867383]","{'max_depth': 7, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 5}",7,7.0,7,128,0.0
Bank Marketing,target,RDT,7,0.8143691403146353,0.00805053356251836,0.8794906960531603,0.0057322641984663735,1.61183500289917,0.004032421112060547,"[0.8240035826242723, 0.8163905060456784, 0.8207885304659498, 0.8019713261648745, 0.8086917562724014]","{'max_depth': 7, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5}",6,7.0,7,128,0.5809523809523809
Bank Marketing,target,RDT-TwoPass,7,0.8076498739179495,0.00863926474748626,0.8778767388582706,0.004633800242959518,4.483283042907715,0.003932523727416992,"[0.8105687416032243, 0.8168383340797134, 0.8091397849462365, 0.8104838709677419, 0.7912186379928315]","{'max_depth': 7, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 2}",5,7.0,7,128,0.6333333333333333
Bank Marketing,target,sklearn-DT,7,0.8266440023948366,0.005673104154369243,0.888231848652814,0.005957594906148211,1.4597947597503662,0.0004024505615234375,"[0.825347066726377, 0.8275862068965517, 0.8364695340501792, 0.8248207885304659, 0.8189964157706093]","{'ccp_alpha': 0.0, 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 5}",15,7.9640745386131515,7,100,0.885
Bank Marketing,target,OSDT,7,0.5261601795806469,0.00016647679940262044,0.5,0.0,0.002014780044555664,0.0,"[0.5261979399910435, 0.5261979399910435, 0.5259856630824373, 0.5259856630824373, 0.5264336917562724]","{'max_depth': 7, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",7,7.0,7,128,0.0
Bank Marketing,target,ConTree,7,0.7974438890734775,0.0389234908642292,0.8530588436168112,0.020501866557707853,299.9989371776581,0.0004080295562744141,"[0.8051948051948052, 0.7210031347962382, 0.8234767025089605, 0.8122759856630825, 0.8252688172043011]","{'max_depth': 7, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,7.0,-1,-1,0.0
Bank Marketing,target,ODT,9,0.7633987659849729,0.036611947127525225,0.8343020552244648,0.03063689983765389,1.0753605842590332,0.003304004669189453,"[0.7393640841916704, 0.7304075235109718, 0.7988351254480287, 0.8163082437275986, 0.732078853046595]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 5}",9,9.0,9,512,0.0
Bank Marketing,target,RDT,9,0.819655236618529,0.007705841086055232,0.8854840028703498,0.0057872400511265265,1.6798486232757568,0.004431581497192383,"[0.8316166592028661, 0.8159426780116436, 0.8257168458781362, 0.8131720430107527, 0.8118279569892473]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5}",8,9.0,9,512,0.6502777777777778
Bank Marketing,target,RDT-TwoPass,9,0.8107862351466355,0.007093880270509181,0.880608800903458,0.00793379946851959,5.8257731914520265,0.004618072509765625,"[0.8020600089565607, 0.8235557545902373, 0.807347670250896, 0.8100358422939068, 0.8109318996415771]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 2}",6,9.0,9,512,0.6857142857142857
Bank Marketing,target,sklearn-DT,9,0.8195683595850447,0.01319594484148237,0.876636641600005,0.011398618473816851,1.8990110874176025,0.0007224559783935546,"[0.8154948499776086, 0.8016121809225257, 0.83915770609319, 0.8293010752688172, 0.8122759856630825]","{'ccp_alpha': 0.0, 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 5}",16,9.76661888550439,9,228,0.975
Bank Marketing,target,OSDT,9,0.5261601795806469,0.00016647679940262044,0.5,0.0,0.0022098064422607423,0.0004076957702636719,"[0.5261979399910435, 0.5261979399910435, 0.5259856630824373, 0.5259856630824373, 0.5264336917562724]","{'max_depth': 9, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",9,9.0,9,512,0.0
Bank Marketing,target,ConTree,9,0.7744185859869953,0.03053826794007412,0.8296259631541005,0.035268183732475616,300.00665655136106,0.00018525123596191406,"[0.7174205105239588, 0.7711598746081505, 0.8001792114695341, 0.7831541218637993, 0.8001792114695341]","{'max_depth': 9, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,9.0,-1,-1,0.0
