dataset,encoding,algorithm,depth,mean_accuracy,std_accuracy,mean_auc,std_auc,mean_train_time,mean_pred_time,cv_scores,best_params,features_used,avg_path_length,actual_depth,n_leaves,stability
Spambase,target,RDT-TwoPass,3,0.8487327101921351,0.012533081235696499,0.8983346279333423,0.014527090241802125,2.9685067176818847,0.0008024692535400391,"[0.8295331161780674, 0.8586956521739131, 0.8391304347826087, 0.8532608695652174, 0.8630434782608696]","{'max_depth': 3, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",3,3.0,3,8,0.8
Spambase,target,sklearn-DT,3,0.8685101260444696,0.012730975223734928,0.8981249452011427,0.007123930265935368,0.7787265300750732,0.000603628158569336,"[0.8534201954397395, 0.8684782608695653, 0.8880434782608696, 0.8760869565217392, 0.8565217391304348]","{'ccp_alpha': 0.0, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5}",6,4.0,3,8,0.5777777777777778
Spambase,target,OSDT,3,0.6059552471321343,0.00048827597163123937,0.5,0.0,0.0013998031616210937,0.0,"[0.6058631921824105, 0.6054347826086957, 0.6054347826086957, 0.6065217391304348, 0.6065217391304348]","{'max_depth': 3, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",3,3.0,3,8,0.0
Spambase,target,ConTree,3,0.9071946844167492,0.00940968476497475,0.9027382641579681,0.010144741851237128,48.47452883720398,0.0,"[0.9044516829533116, 0.8923913043478261, 0.9217391304347826, 0.908695652173913, 0.908695652173913]","{'max_depth': 3, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,3.0,-1,-1,0.0
Spambase,target,ODT,5,0.8776384364820847,0.010004116869863081,0.9229544986962918,0.011971953716457193,1.9907649040222168,0.0013689994812011719,"[0.8631921824104235, 0.8815217391304347, 0.8913043478260869, 0.8826086956521739, 0.8695652173913043]","{'max_depth': 5, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1}",5,5.0,5,32,0.0
Spambase,target,RDT,5,0.8895944861445498,0.012926859071747808,0.9274572743749416,0.01469403130754384,2.754615831375122,0.0013873577117919922,"[0.8653637350705755, 0.8989130434782608, 0.8978260869565218, 0.8989130434782608, 0.8869565217391304]","{'max_depth': 5, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5}",5,5.0,5,32,0.7666666666666666
Spambase,target,RDT-TwoPass,5,0.8891538025775386,0.010612773124322539,0.9393722400471731,0.009512734923540217,5.093175745010376,0.0014518260955810546,"[0.8925081433224755, 0.8815217391304347, 0.8728260869565218, 0.9021739130434783, 0.8967391304347826]","{'max_depth': 5, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 1}",5,5.0,5,32,0.7428571428571428
Spambase,target,sklearn-DT,5,0.9069791814190624,0.006013544370927506,0.9260237277666276,0.00863848417619643,1.1507710456848144,0.0006015300750732422,"[0.8957654723127035, 0.9130434782608695, 0.908695652173913, 0.9108695652173913, 0.9065217391304348]","{'ccp_alpha': 0.0, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",14,5.97131058465551,5,21,0.5289404884760922
Spambase,target,OSDT,5,0.6059552471321343,0.00048827597163123937,0.5,0.0,0.0016937255859375,0.0,"[0.6058631921824105, 0.6054347826086957, 0.6054347826086957, 0.6065217391304348, 0.6065217391304348]","{'max_depth': 5, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",5,5.0,5,32,0.0
Spambase,target,ConTree,5,0.9043685974602276,0.006805551074065822,0.9064247685129574,0.007698398221257345,300.0322156429291,0.00040035247802734376,"[0.9044516829533116, 0.8923913043478261, 0.9119565217391304, 0.9097826086956522, 0.9032608695652173]","{'max_depth': 5, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,5.0,-1,-1,0.0
Spambase,target,ODT,7,0.8861157531983194,0.010314722022946851,0.9335882550684852,0.012841506896335715,2.4672677993774412,0.0020021438598632813,"[0.8675352877307275, 0.8913043478260869, 0.8978260869565218, 0.883695652173913, 0.8902173913043478]","{'max_depth': 7, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5}",7,7.0,7,128,0.0
Spambase,target,RDT,7,0.8991540386158711,0.008979680819478374,0.9370383766581079,0.01240060886961039,3.65700478553772,0.0016015529632568359,"[0.8914223669923995, 0.9152173913043479, 0.9010869565217391, 0.8978260869565218, 0.8902173913043478]","{'max_depth': 7, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5}",7,7.0,7,128,0.5922222222222222
Spambase,target,RDT-TwoPass,7,0.9052412311759429,0.008388359907392775,0.9471864691002516,0.009276637329311778,6.889159774780273,0.001886463165283203,"[0.8903365906623235, 0.9141304347826087, 0.9032608695652173, 0.9119565217391304, 0.9065217391304348]","{'max_depth': 7, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 1}",7,7.0,7,128,0.6041666666666667
Spambase,target,sklearn-DT,7,0.9108912807439928,0.009985932380501897,0.9218558955102661,0.012415560669746556,1.4746879100799561,0.00020093917846679686,"[0.9001085776330076, 0.9217391304347826, 0.9239130434782609, 0.9065217391304348, 0.9021739130434783]","{'ccp_alpha': 0.0, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}",28,7.908063464464247,7,48,0.5661871869960106
Spambase,target,OSDT,7,0.6059552471321343,0.00048827597163123937,0.5,0.0,0.0012063026428222657,0.0,"[0.6058631921824105, 0.6054347826086957, 0.6054347826086957, 0.6065217391304348, 0.6065217391304348]","{'max_depth': 7, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",7,7.0,7,128,0.0
Spambase,target,ConTree,7,0.9058898645139971,0.0056127182131653726,0.9117706970121526,0.009194216423074112,300.029550743103,0.0006008625030517578,"[0.9066232356134636, 0.8967391304347826, 0.9130434782608695, 0.9097826086956522, 0.9032608695652173]","{'max_depth': 7, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,7.0,-1,-1,0.0
Spambase,target,ODT,9,0.8915502997686824,0.013198743831075046,0.9443964315168797,0.011067287411219118,2.642692708969116,0.0022217273712158204,"[0.8686210640608035, 0.9010869565217391, 0.9, 0.8847826086956522, 0.9032608695652173]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5}",9,9.0,9,512,0.0
Spambase,target,RDT,9,0.9030661379408016,0.007798730906718237,0.9469457501544021,0.009174464419481249,3.9880369186401365,0.002206230163574219,"[0.8957654723127035, 0.9141304347826087, 0.9108695652173913, 0.8978260869565218, 0.8967391304347826]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5}",9,9.0,9,512,0.5111188811188812
Spambase,target,RDT-TwoPass,9,0.9058936411273191,0.011039955118723318,0.9449284256610724,0.009507700710692022,8.251201105117797,0.0020023345947265624,"[0.8892508143322475, 0.9195652173913044, 0.9163043478260869, 0.9043478260869565, 0.9]","{'max_depth': 9, 'task': 'classification', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 2}",7,9.0,9,512,0.571111111111111
Spambase,target,sklearn-DT,9,0.915237454562621,0.009970594055025575,0.9174133500323418,0.01896956277530228,1.9555012226104735,0.00039806365966796873,"[0.9077090119435396, 0.9282608695652174, 0.925, 0.9130434782608695, 0.9021739130434783]","{'ccp_alpha': 0.0, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 2}",35,9.799826124755487,9,82,0.6880037688028703
Spambase,target,OSDT,9,0.6059552471321343,0.00048827597163123937,0.5,0.0,0.0015994071960449218,0.0004004955291748047,"[0.6058631921824105, 0.6054347826086957, 0.6054347826086957, 0.6065217391304348, 0.6065217391304348]","{'max_depth': 9, 'timelimit': 60, 'min_samples_split': 2, 'min_samples_leaf': 1}",9,9.0,9,512,0.0
Spambase,target,ConTree,9,0.9076289949487798,0.006371831876101876,0.9106809495434808,0.009428161171394571,300.0525692939758,0.00020017623901367188,"[0.9066232356134636, 0.8956521739130435, 0.9130434782608695, 0.9119565217391304, 0.9108695652173913]","{'max_depth': 9, 'max_gap': 0, 'max_gap_decay': 0.0, 'time_limit': 300, 'use_upper_bound': True, 'sort_gini': True}",-1,9.0,-1,-1,0.0
